62, 0, 0, 5, 5, 5
62, 1, 1, 5.7, 3.8, 4.88790322580645
62, 2, 2, 6.365, 2.66, 4.79673387096774
62, 3, 3, 6.99675, 1.577, 4.67947782258065
61, 4, 4, 7.5969125, 1.45065, 4.63398514344262
60, 5, 5, 8.167066875, 1.4232425, 4.65852202604167
60, 6, 6, 8.70871353125, 1.352080375, 4.53642925807292
60, 7, 7, 9.2232778546875, 1.28447635625, 4.5154411285026
60, 8, 8, 9.71211396195312, 1.2202525384375, 4.60633573874414
60, 9, 9, 9.22650826385547, 1.15923991151562, 4.67685228514027
63, 10, 6, 9.71518285066269, 3.79658433933652, 5.52738348207896
63, 11, 7, 9.22942370812956, 2.7020707582573, 5.3867285936893
63, 12, 8, 9.55201765528398, 2.06622909764938, 5.20786835448102
63, 13, 9, 10.0244167725198, 1.96291764276691, 5.15858604786809
62, 14, 10, 9.52319593389379, 2.22003125, 5.10284843877865
62, 15, 11, 9.45277932615403, 1.1590296875, 5.00093182329133
61, 16, 12, 9.93014035984633, 2.47445728125, 5.09104600309401
61, 17, 13, 10.2250230712674, 2.3507344171875, 5.08567403080816
61, 18, 14, 9.71377191770403, 1.50747090644531, 5.03384934566119
60, 19, 15, 9.90798048560555, 1.11146397733204, 5.05965787033239
60, 20, 16, 10.3625814613253, 1.05589077846543, 5.04417497681577
60, 21, 17, 10.794452388259, 1.00309623954216, 4.99779956130831
58, 22, 18, 10.2829511349676, 1.91049439258745, 5.14306560492868
57, 23, 19, 10.6919932804038, 1.96526699584394, 5.32312184488794
57, 24, 20, 11.1073936163836, 1.86700364605175, 5.29029908597688
57, 25, 21, 10.9725456277058, 1.71688857150105, 5.3424507983447
57, 26, 22, 11.3739183463205, 1.631044142926, 5.32532825842746
57, 27, 23, 10.8052224290045, 1.5494919357797, 5.15906184550609
56, 28, 24, 11.2149613075542, 1.99991191104701, 5.17598906899201
56, 29, 25, 11.6042132421765, 1.27909566073314, 5.25647532982813
58, 30, 17, 11.9740025800677, 4.19964198691836, 5.86967731890809
58, 31, 18, 12.3253024510643, 3.03965988757244, 5.78912448744544
58, 32, 19, 12.6590373285111, 1.93767689319382, 5.79449584928006
57, 33, 20, 12.0260854620855, 2.527, 5.86905137275083
57, 34, 21, 12.3747811889813, 1.45065, 5.89226547077996
57, 35, 22, 10.8060421295322, 1.3781175, 5.79765219724096
57, 36, 23, 11.2157400230556, 1.309211625, 5.74110292071224
56, 37, 24, 11.6049530219028, 1.24375104375, 5.82596731407332
55, 38, 26, 11.0247053708077, 1.1815634915625, 5.96971334458646
55, 39, 27, 10.4734701022673, 2.07248531698437, 5.98213676826623
55, 40, 28, 10.8997965971539, 1.93332418998096, 5.90757538439837
55, 41, 29, 11.3048067672962, 1.83665798048191, 5.92310570608754
55, 42, 30, 10.8601127641427, 1.74482508145781, 5.8342231480559
55, 43, 31, 11.2671071259356, 2.35529202664418, 5.78433017247128
55, 44, 32, 11.6537517696388, 2.23752742531197, 5.66784093657499
55, 45, 33, 12.0210641811569, 1.89545960651216, 5.45353979883715
54, 46, 34, 10.5548189786548, 2.3339112236999, 5.38419940487138
54, 47, 35, 10.9770780297221, 1.52097223064717, 5.32610054573892
53, 48, 36, 10.428224128236, 1.34133276490953, 5.27139687504324
53, 49, 37, 9.15209211393535, 1.27426612666405, 5.20499684261183
54, 50, 25, 8.69448750823858, 3.73976167896028, 5.56862973067789
54, 51, 26, 8.25976313282665, 2.80003932645473, 5.34297602192178
54, 52, 27, 7.84677497618532, 1.710037360132, 5.0582346282331
53, 53, 28, 8.40443622737605, 1.694493106343, 5.06250756483457
51, 54, 29, 8.03728982078731, 1.05649858500404, 5.10217182484078
50, 55, 30, 8.53500369520689, 1.2470234375, 5.09493102515564
50, 56, 31, 8.62478028613171, 1.69232855451186, 5.01118447389786
50, 57, 32, 9.14354127182512, 1.60771212678626, 4.96962525020296
50, 58, 33, 9.63636420823387, 1.52732652044695, 4.93014398769281
50, 59, 34, 10.1045459978222, 1.5415987994043, 4.74063678830817
50, 60, 35, 9.59931869793106, 1.22456829470606, 4.69360494889276
50, 61, 36, 9.11935276303451, 1.39129291646238, 4.51592470144813
50, 62, 37, 8.66338512488278, 1.32172827063926, 4.49912846637572
48, 63, 38, 9.18021586863865, 1.2556418571073, 4.58263901189066
48, 64, 39, 9.67120507520671, 1.19285976425193, 4.63059039462946
48, 65, 40, 10.1376448214464, 1.13321677603933, 4.51781087489799
48, 66, 41, 10.480934694626, 1.07655593723737, 4.41067033115309
48, 67, 42, 9.95688795989473, 1.0227281403755, 4.28909514792877
48, 68, 43, 9.4590435619, 1.11297172848265, 4.37151539053233
48, 69, 44, 9.50584555411702, 1.05732314205852, 4.27168962100572
49, 70, 31, 9.6968163139808, 2.72399928844413, 5.21167064002461
49, 71, 32, 10.1619754982818, 2.58779932402193, 5.28067894475807
49, 72, 33, 9.65387672336767, 2.45840935782083, 5.34623683425487
49, 73, 34, 9.43399453515395, 2.62714545841156, 5.4472923394809
49, 74, 35, 8.99272037548348, 2.49578818549098, 5.34941751842522
49, 75, 36, 8.5430843567093, 2.37099877621643, 5.1982731731162
49, 76, 37, 8.11593013887384, 2.25244883740561, 5.20978808588896
49, 77, 38, 8.43402990891199, 1.4007344171875, 5.06562521220676
49, 78, 39, 8.96232841346639, 2.03283507575856, 5.00622150261683
49, 79, 40, 8.84792155803711, 1.29874704862305, 4.96917573360844
48, 80, 41, 9.32035082267611, 1.44136457961261, 5.12981918131835
48, 81, 42, 9.53657632349575, 1.0794942113823, 5.1899948889191
47, 82, 44, 9.10266123040847, 1.02551950081318, 5.19780719482413
47, 83, 45, 9.55676013195491, 1.23578995644536, 5.01876789891271
47, 84, 46, 10.0289221253572, 1.43880533240148, 4.94974439758409
45, 85, 47, 9.52747601908931, 1.36686506578141, 4.96439472952842
45, 86, 48, 9.05110221813484, 1.96447324971828, 4.94839721527422
45, 87, 49, 9.27810423213852, 1.72442365395725, 4.74319957673273
45, 88, 50, 8.81419902053159, 1.23004420802752, 4.69603959789609
44, 89, 52, 9.32348906950501, 1.68633184750825, 4.881526154828
46, 90, 35, 9.66467152110997, 3.3309777303116, 5.48380980384243
46, 91, 36, 8.92175647584717, 3.28624667265903, 5.20961931365031
46, 92, 37, 9.42566865205481, 2.17193433902608, 5.03174704361997
46, 93, 38, 9.90438521945207, 1.577, 4.90407273491723
45, 94, 40, 10.3591659584795, 1.07298662322139, 4.85577396701962
42, 95, 39, 10.7912076605555, 1.25630325973049, 5.04935670781847
42, 96, 40, 11.2016472775277, 1.19348809674397, 5.04569839623707
42, 97, 41, 10.6415649136513, 1.5815086601438, 5.06484204785378
41, 98, 42, 10.1094866679688, 1.55788227271304, 5.02292234968545
41, 99, 43, 9.60401233457032, 1.47998815907739, 5.00348354927435
41, 100, 44, 9.12381171784181, 1.34534740009814, 4.91550449376185
40, 101, 46, 8.66762113194972, 1.33568931356734, 4.9287228010282
40, 102, 47, 8.23424007535223, 1.26890484788897, 4.91978666097679
40, 103, 48, 8.77252807158462, 1.20545960549453, 4.86379732792795
39, 104, 50, 9.28390166800539, 1.1451866252198, 4.99831101854892
39, 105, 51, 9.76970658460512, 1.08792729395881, 4.96762623685224
39, 106, 52, 9.28122125537486, 1.03353092926087, 5.01155261731732
38, 107, 54, 8.81716019260612, 1.40006773747088, 5.06042552865287
