54, 0, 0, 5, 5, 5
54, 1, 1, 5.7, 3.8, 4.82037037037037
54, 2, 2, 6.365, 2.66, 4.7025
54, 3, 3, 6.99675, 2.434375, 4.67848611111111
54, 4, 4, 7.5969125, 2.31265625, 4.76122847222222
54, 5, 5, 7.3932859375, 1.2470234375, 4.62872260416666
53, 6, 6, 7.80621353125, 1.184672265625, 4.67712990831368
53, 7, 7, 8.3659028546875, 1.12543865234375, 4.76591492233196
52, 8, 8, 8.89760771195312, 1.06916671972656, 4.72716605027419
52, 9, 9, 8.45272732635546, 1.01570838374023, 4.78311544006817
54, 10, 6, 7.47647902079931, 3.83970341667812, 5.33606280131584
54, 11, 7, 7.65072507939011, 3.29251278329636, 5.33314855013894
54, 12, 8, 8.2181888254206, 2.17788714413154, 5.34797260411347
54, 13, 9, 8.12325779235465, 1.11899278692496, 5.25649989983373
53, 14, 10, 8.66709490273692, 1.29208623353316, 5.26500757950738
53, 15, 11, 8.22903973314324, 1.07572055947915, 5.23477606845654
52, 16, 12, 8.76758774648608, 1.02193453150519, 5.28499801622427
51, 17, 13, 9.27920835916177, 1.8666446984375, 5.36094243522645
51, 18, 14, 9.76524794120368, 1.77331246351562, 5.27916982326905
51, 19, 15, 10.2269855441435, 1.68464684033984, 5.29462309681148
51, 20, 16, 9.71563626693632, 1.60041449832285, 5.19753900079443
51, 21, 17, 10.1798544535895, 1.7603561726454, 4.99354440369589
51, 22, 18, 10.62086173091, 1.67233836401313, 4.91151424233462
51, 23, 19, 10.0898186443645, 1.48247332858698, 4.79633068708064
50, 24, 20, 9.5853277121463, 1.40834966215763, 4.76418834288467
49, 25, 21, 9.25890723833588, 1.87546234351619, 4.76553090016269
49, 26, 22, 9.74596187641909, 1.78168922634038, 4.75990741637905
49, 27, 23, 9.25866378259813, 1.15929859577524, 4.63823857617234
48, 28, 24, 9.11904295849327, 1.78115387111263, 4.65330566780908
48, 29, 25, 9.6130908105686, 1.69209617755699, 4.63834871775196
49, 30, 17, 10.0824362700402, 3.66056617482891, 5.42072101814522
49, 31, 18, 10.5283144565382, 2.71511368848551, 5.38233802846245
49, 32, 19, 10.9518987337113, 2.36151210441484, 5.30709867805974
49, 33, 20, 10.4043037970257, 2.2434364991941, 5.3519478257894
49, 34, 21, 10.6288123263169, 2.13126467423439, 5.41394227123462
49, 35, 22, 11.0473717100011, 1.10913264168667, 5.37589821889738
48, 36, 23, 11.445003124501, 2.1258613125, 5.44884137666814
48, 37, 24, 10.8727529682759, 1.15481803554825, 5.39410764116807
47, 38, 25, 10.3291153198621, 1.09707713377084, 5.39612169179318
47, 39, 26, 9.81265955386904, 1.0422232770823, 5.32844326677799
46, 40, 27, 10.2720265761756, 1.27235621438601, 5.52414600914569
46, 41, 28, 9.95477748230673, 1.20873840366671, 5.64033001303623
46, 42, 29, 10.4070386081914, 1.75095118218843, 5.66809612108007
46, 43, 30, 10.8366866777818, 1.0433864093092, 5.67382174980868
43, 44, 30, 11.2448523438927, 2.07376026008854, 5.91074116630905
43, 45, 31, 11.6326097266981, 1.97007224708412, 5.88032038706336
43, 46, 32, 12.0009792403632, 1.27634101967497, 5.89560669329159
43, 47, 33, 12.350930278345, 1.83622019035871, 5.86594263769678
42, 48, 34, 12.6833837644278, 1.84360100570683, 5.8899844659303
42, 49, 35, 12.0492145762064, 1.00167788174382, 5.9347709569195
43, 50, 25, 12.3967538473961, 4.85034050891183, 6.46482231996178
43, 51, 26, 11.7769161550263, 3.8, 6.29623236675439
43, 52, 27, 11.5446306737341, 3.42743230929293, 6.09188586469574
43, 53, 28, 10.9673991400474, 2.52023470820304, 6.05240785053072
43, 54, 29, 10.4190291830451, 1.44422297279289, 5.83815955102744
43, 55, 30, 9.89807772389281, 1.37201182415325, 5.76718180603421
43, 56, 31, 9.36400130106706, 1.30341123294558, 5.8102180645697
43, 57, 32, 9.60711556213036, 1.2382406712983, 5.74063739389936
42, 58, 32, 10.0767597840238, 2.51339267474513, 5.75901687864418
42, 59, 33, 10.5229217948226, 1.43772304100787, 5.6293993680453
42, 60, 34, 9.99677570508151, 1.36583688895748, 5.48364368535732
42, 61, 35, 9.49693691982744, 1.2975450445096, 5.32255673918469
42, 62, 36, 9.55133578233976, 1.23266779228412, 5.30523842603498
42, 63, 37, 9.07751853670553, 1.47695107069245, 5.17569079044752
42, 64, 38, 8.62364260987025, 1.52651395507648, 5.12047767949657
42, 65, 39, 8.6853144770552, 1.45018825732266, 5.02278712885508
42, 66, 40, 8.72962269056437, 1.00109252496828, 4.88474301050756
42, 67, 41, 8.6394514847353, 1.90103789871987, 4.8893153837917
42, 68, 42, 8.20747891049853, 1.76298368143373, 4.69008770984022
42, 69, 43, 8.74710496497361, 1.54230687117372, 4.63653570530059
42, 70, 31, 8.30974971672493, 3.83138388563659, 5.33419754094938
42, 71, 32, 8.84426223088868, 2.72717054629874, 5.31629718771143
42, 72, 33, 9.35204911934425, 2.5908120189838, 5.07310137594491
42, 73, 34, 9.83444666337703, 2.434375, 4.90992249762386
42, 74, 35, 8.39272433020818, 2.33820784713288, 4.86799780131409
42, 75, 36, 8.92308811369777, 2.22129745477624, 4.85078838743886
42, 76, 37, 9.42693370801288, 2.11023258203742, 4.97015372997168
42, 77, 38, 8.95558702261224, 1.80659458984375, 4.90259842442548
41, 78, 39, 8.50780767148163, 1.99185078620173, 5.07676615302988
41, 79, 40, 8.77188102108919, 1.29874704862305, 5.10097662586619
41, 80, 41, 8.62829642351217, 1.23380969619189, 5.12397657506069
41, 81, 42, 9.14688160233656, 1.70776306781971, 5.09948506338082
40, 82, 44, 8.68953752221973, 1.49212037566509, 5.11196256760993
40, 83, 45, 8.94295917119839, 1.41751435688183, 5.21261443922944
39, 84, 46, 9.44581121263847, 2.36669336027193, 5.31237718081233
39, 85, 47, 9.92352065200654, 2.25526610994291, 5.46086088587427
39, 86, 48, 9.78755762145748, 2.51897745554512, 5.26089476465749
39, 87, 49, 10.2481797403846, 2.12078813221186, 5.14400387257846
39, 88, 50, 10.3606785190141, 1.06474872560126, 5.05731649946235
39, 89, 51, 9.8426445930634, 1.34174451047383, 4.92624554628411
39, 90, 36, 9.73653310491225, 4.13706268821078, 5.51035221738051
39, 91, 37, 9.24970644966664, 2.98020955380024, 5.45406537574225
39, 92, 38, 8.78722112718331, 2.83119907611023, 5.30315697875001
39, 93, 39, 9.29786007082414, 2.68963912230471, 5.20851195032533
39, 94, 40, 8.83296706728293, 1.60515716618948, 5.19167609639881
39, 95, 41, 8.74847529910004, 1.52489930788, 5.10260511209169
38, 96, 42, 9.26105153414504, 2.60092009375, 5.08691750159239
38, 97, 43, 8.79799895743779, 1.89848164710583, 4.88257162651278
38, 98, 44, 8.87578896325716, 2.58601654641194, 4.83844304518714
38, 99, 45, 8.8901940590876, 2.45671571909135, 4.89652089292778
38, 100, 46, 8.96039953933959, 2.48508570218736, 4.95169484828139
38, 101, 47, 8.97340013832656, 2.54216464128036, 4.92911010586732
38, 102, 48, 9.03676058425398, 2.55623264491279, 4.88265460057395
38, 103, 49, 9.04849362483972, 1.86551655767315, 4.83852187054526
38, 104, 50, 8.59606894359773, 1.01054442183907, 4.646595777018
38, 105, 51, 9.05169884283991, 1.49065465724863, 4.66426598816709
38, 106, 52, 9.54911390069791, 1.4161219243862, 4.68105268875874
36, 107, 55, 9.07165820566301, 1.47197489570326, 4.72912717173287
35, 108, 57, 8.61807529537986, 1.3983761509181, 4.81575616032626
35, 109, 58, 8.23812871153284, 1.32845734337219, 4.73782549516709
37, 110, 43, 8.77622227595619, 3.93426959244244, 5.40900041144541
37, 111, 44, 9.28741116215838, 2.87575335283321, 5.24125309357584
37, 112, 45, 9.17163727320028, 1.78196568519155, 5.26162287132948
37, 113, 46, 9.66305540954027, 2.434375, 5.28097416019544
37, 114, 47, 10.1299026390633, 2.51072403088537, 5.22233085759107
37, 115, 48, 9.62340750711009, 1.9735359375, 5.2949980984953
36, 116, 50, 9.9946604974229, 2.89347788645986, 5.46095344504124
36, 117, 51, 9.49492747255175, 2.54851255948544, 5.42540577278918
36, 118, 52, 9.32494217752505, 2.42108693151117, 5.39163548414972
36, 119, 53, 8.56917204397796, 2.30003258493561, 5.22760926549779
36, 120, 54, 9.09071344177906, 1.7714341059165, 5.12456213555624
36, 121, 55, 9.5861777696901, 1.12577940790439, 5.13222291766731
36, 122, 56, 9.1068688812056, 1.10218902066441, 5.08672288289506
36, 123, 57, 8.65152543714532, 1.27293601853461, 4.99072007208364
35, 124, 57, 9.16894916528805, 1.74563455509955, 5.1135239213615
33, 125, 59, 9.66050170702365, 1.65835282734458, 5.21790440787328
33, 126, 60, 10.1274766216725, 1.57543518597735, 5.30246373293416
33, 127, 61, 10.5711027905888, 1.49666342667848, 5.23885569780261
32, 128, 60, 10.9925476510594, 1.57447969787267, 5.35519674596147
32, 129, 61, 10.4429202685064, 2.18802723970602, 5.4733744086634
33, 130, 40, 9.92077425508111, 4.59713310972879, 6.13176051528539
33, 131, 41, 10.3747355423271, 3.8, 6.17062703497566
33, 132, 42, 9.8559987652107, 2.66, 6.12118659231779
33, 133, 43, 9.36319882695016, 2.527, 5.95906665664129
33, 134, 44, 9.84503888560265, 3.0345375, 5.97777999047589
33, 135, 45, 10.3027869413225, 2.96363776787588, 5.88040614246725
33, 136, 46, 9.78764759425639, 1.86545587948208, 5.75911310807116
32, 137, 48, 9.29826521454357, 2.87276354375, 5.70550040164134
32, 138, 49, 9.7833519538164, 2.7291253665625, 5.68741288155927
32, 139, 50, 9.29418435612558, 1.64266909823437, 5.67022973748131
31, 140, 52, 8.8294751383193, 2.36964020509491, 5.90853059277771
31, 141, 53, 9.33127508269907, 2.25115819484016, 5.82762019217109
31, 142, 54, 8.91860131233317, 1.18860028509815, 5.78140047288511
30, 143, 56, 8.47267124671651, 2.43799135389752, 5.79610245518745
30, 144, 57, 8.99903768438068, 2.31609178620265, 5.7596306657614
30, 145, 58, 9.49908580016165, 2.20028719689252, 5.59831579914
30, 146, 59, 9.07286278156127, 2.48278280347948, 5.603400009183
30, 147, 60, 9.56921964248321, 1.4086436633055, 5.70323000872385
30, 148, 61, 10.040758660359, 1.33821148014023, 5.35473517495432
30, 149, 62, 9.53872072734109, 1.77160968970957, 5.11866508287328
31, 150, 43, 9.06178469097404, 4.07787736971719, 5.56527400724284
31, 151, 44, 8.70648187754991, 3.8, 5.31765546817102
31, 152, 45, 9.22115778367242, 2.66, 5.20499850121408
31, 153, 46, 9.7100998944888, 1.64377010986128, 5.12861954389531
